state,year,date,age,ethnicity,population
Johor,2022,2022-01-01,15-19,Bumi Malay,192.7
Johor,2022,2022-01-01,15-19,Bumi Other,5.5
Johor,2022,2022-01-01,15-19,Chinese,96.1
Johor,2022,2022-01-01,15-19,Indian,20.8
Johor,2022,2022-01-01,15-19,Other Citizen,3
Johor,2022,2022-01-01,15-19,Other Non-Citizen,13.9
Johor,2022,2022-01-01,20-24,Bumi Malay,200.4
Johor,2022,2022-01-01,20-24,Bumi Other,5
Johor,2022,2022-01-01,20-24,Chinese,104
Johor,2022,2022-01-01,20-24,Indian,21.3
Johor,2022,2022-01-01,20-24,Other Citizen,3.7
Johor,2022,2022-01-01,20-24,Other Non-Citizen,58.2
Johor,2022,2022-01-01,25-29,Bumi Malay,179
Johor,2022,2022-01-01,25-29,Bumi Other,3.1
Johor,2022,2022-01-01,25-29,Chinese,99.3
Johor,2022,2022-01-01,25-29,Indian,19.8
Johor,2022,2022-01-01,25-29,Other Citizen,1.1
Johor,2022,2022-01-01,25-29,Other Non-Citizen,61.6
Johor,2022,2022-01-01,30-34,Bumi Malay,175.7
Johor,2022,2022-01-01,30-34,Bumi Other,3.8
Johor,2022,2022-01-01,30-34,Chinese,92.9
Johor,2022,2022-01-01,30-34,Indian,18.4
Johor,2022,2022-01-01,30-34,Other Citizen,1
Johor,2022,2022-01-01,30-34,Other Non-Citizen,41.8
Johor,2022,2022-01-01,35-39,Bumi Malay,172.8
Johor,2022,2022-01-01,35-39,Bumi Other,6.3
Johor,2022,2022-01-01,35-39,Chinese,91.1
Johor,2022,2022-01-01,35-39,Indian,18.9
Johor,2022,2022-01-01,35-39,Other Citizen,0.6
Johor,2022,2022-01-01,35-39,Other Non-Citizen,29.2
Johor,2022,2022-01-01,40-44,Bumi Malay,144.1
Johor,2022,2022-01-01,40-44,Bumi Other,4.7
Johor,2022,2022-01-01,40-44,Chinese,86.9
Johor,2022,2022-01-01,40-44,Indian,20
Johor,2022,2022-01-01,40-44,Other Citizen,1
Johor,2022,2022-01-01,40-44,Other Non-Citizen,19.5
Johor,2022,2022-01-01,45-49,Bumi Malay,117.2
Johor,2022,2022-01-01,45-49,Bumi Other,4
Johor,2022,2022-01-01,45-49,Chinese,83
Johor,2022,2022-01-01,45-49,Indian,16.3
Johor,2022,2022-01-01,45-49,Other Citizen,1.4
Johor,2022,2022-01-01,45-49,Other Non-Citizen,14.1
Johor,2022,2022-01-01,50-54,Bumi Malay,110
Johor,2022,2022-01-01,50-54,Bumi Other,2.5
Johor,2022,2022-01-01,50-54,Chinese,78.9
Johor,2022,2022-01-01,50-54,Indian,13.9
Johor,2022,2022-01-01,50-54,Other Citizen,0.7
Johor,2022,2022-01-01,50-54,Other Non-Citizen,9.7
Johor,2022,2022-01-01,55-59,Bumi Malay,100.8
Johor,2022,2022-01-01,55-59,Bumi Other,1.8
Johor,2022,2022-01-01,55-59,Chinese,71.2
Johor,2022,2022-01-01,55-59,Indian,12.1
Johor,2022,2022-01-01,55-59,Other Citizen,0.6
Johor,2022,2022-01-01,55-59,Other Non-Citizen,7.4
Johor,2022,2022-01-01,60-64,Bumi Malay,85.6
Johor,2022,2022-01-01,60-64,Bumi Other,1.3
Johor,2022,2022-01-01,60-64,Chinese,62.6
Johor,2022,2022-01-01,60-64,Indian,9.8
Johor,2022,2022-01-01,60-64,Other Citizen,0.6
Johor,2022,2022-01-01,60-64,Other Non-Citizen,4.9
Johor,2022,2022-01-01,65-69,Bumi Malay,58.5
Johor,2022,2022-01-01,65-69,Bumi Other,1.1
Johor,2022,2022-01-01,65-69,Chinese,38.3
Johor,2022,2022-01-01,65-69,Indian,7.1
Johor,2022,2022-01-01,65-69,Other Citizen,0.8
Johor,2022,2022-01-01,65-69,Other Non-Citizen,8.1
Johor,2022,2022-01-01,70-74,Bumi Malay,37.8
Johor,2022,2022-01-01,70-74,Bumi Other,0.9
Johor,2022,2022-01-01,70-74,Chinese,21.8
Johor,2022,2022-01-01,70-74,Indian,4.2
Johor,2022,2022-01-01,70-74,Other Citizen,0.4
Johor,2022,2022-01-01,70-74,Other Non-Citizen,5.3
Johor,2022,2022-01-01,75-79,Bumi Malay,21.4
Johor,2022,2022-01-01,75-79,Bumi Other,0.6
Johor,2022,2022-01-01,75-79,Chinese,14.2
Johor,2022,2022-01-01,75-79,Indian,2.6
Johor,2022,2022-01-01,75-79,Other Citizen,0.1
Johor,2022,2022-01-01,75-79,Other Non-Citizen,2.9
Johor,2022,2022-01-01,80-84,Bumi Malay,12.3
Johor,2022,2022-01-01,80-84,Bumi Other,0.4
Johor,2022,2022-01-01,80-84,Chinese,7.7
Johor,2022,2022-01-01,80-84,Indian,1.1
Johor,2022,2022-01-01,80-84,Other Citizen,0
Johor,2022,2022-01-01,80-84,Other Non-Citizen,3
Johor,2022,2022-01-01,85 and above,Bumi Malay,10.1
Johor,2022,2022-01-01,85 and above,Bumi Other,0.6
Johor,2022,2022-01-01,85 and above,Chinese,4.3
Johor,2022,2022-01-01,85 and above,Indian,1.1
Johor,2022,2022-01-01,85 and above,Other Citizen,0
Johor,2022,2022-01-01,85 and above,Other Non-Citizen,3.4
Kedah,2017,2017-01-01,0-4,Bumi Malay,157.2
Kedah,2017,2017-01-01,0-4,Bumi Other,0.4
Kedah,2017,2017-01-01,0-4,Chinese,12.2
Kedah,2017,2017-01-01,0-4,Indian,7.5
Kedah,2017,2017-01-01,0-4,Other Citizen,2.2
Kedah,2017,2017-01-01,0-4,Other Non-Citizen,3.4
Kedah,2017,2017-01-01,15-19,Bumi Malay,167.2
Kedah,2017,2017-01-01,15-19,Bumi Other,0.2
Kedah,2017,2017-01-01,15-19,Chinese,20.7
Kedah,2017,2017-01-01,15-19,Indian,14.8
Kedah,2017,2017-01-01,15-19,Other Citizen,2.3
Kedah,2017,2017-01-01,15-19,Other Non-Citizen,7.2
Kedah,2017,2017-01-01,20-24,Bumi Malay,163.9
Kedah,2017,2017-01-01,20-24,Bumi Other,0.2
Kedah,2017,2017-01-01,20-24,Chinese,22.5
Kedah,2017,2017-01-01,20-24,Indian,14.4
Kedah,2017,2017-01-01,20-24,Other Citizen,1.8
Kedah,2017,2017-01-01,20-24,Other Non-Citizen,19.4
Kedah,2017,2017-01-01,25-29,Bumi Malay,128.6
Kedah,2017,2017-01-01,25-29,Bumi Other,0.9
Kedah,2017,2017-01-01,25-29,Chinese,20.8
Kedah,2017,2017-01-01,25-29,Indian,12.5
Kedah,2017,2017-01-01,25-29,Other Citizen,1.6
Kedah,2017,2017-01-01,25-29,Other Non-Citizen,23.1
Kedah,2017,2017-01-01,30-34,Bumi Malay,109.5
Kedah,2017,2017-01-01,30-34,Bumi Other,0.6
Kedah,2017,2017-01-01,30-34,Chinese,16.1
Kedah,2017,2017-01-01,30-34,Indian,10.9
Kedah,2017,2017-01-01,30-34,Other Citizen,1.6
Kedah,2017,2017-01-01,30-34,Other Non-Citizen,14.3
Kedah,2017,2017-01-01,35-39,Bumi Malay,94.5
Kedah,2017,2017-01-01,35-39,Bumi Other,0.3
Kedah,2017,2017-01-01,35-39,Chinese,15.1
Kedah,2017,2017-01-01,35-39,Indian,10
Kedah,2017,2017-01-01,35-39,Other Citizen,1.3
Kedah,2017,2017-01-01,35-39,Other Non-Citizen,10
Kedah,2017,2017-01-01,40-44,Bumi Malay,89.9
Kedah,2017,2017-01-01,40-44,Bumi Other,0.2
Kedah,2017,2017-01-01,40-44,Chinese,16
Kedah,2017,2017-01-01,40-44,Indian,8.6
Kedah,2017,2017-01-01,40-44,Other Citizen,1.2
Kedah,2017,2017-01-01,40-44,Other Non-Citizen,6.7
Kedah,2017,2017-01-01,45-49,Bumi Malay,88
Kedah,2017,2017-01-01,45-49,Bumi Other,0.1
Kedah,2017,2017-01-01,45-49,Chinese,17.1
Kedah,2017,2017-01-01,45-49,Indian,8.3
Kedah,2017,2017-01-01,45-49,Other Citizen,1.2
Kedah,2017,2017-01-01,45-49,Other Non-Citizen,3.4
Kedah,2017,2017-01-01,50-54,Bumi Malay,83.9
Kedah,2017,2017-01-01,50-54,Bumi Other,0.1
Kedah,2017,2017-01-01,50-54,Chinese,17.8
Kedah,2017,2017-01-01,50-54,Indian,8.6
Kedah,2017,2017-01-01,50-54,Other Citizen,1.2
Kedah,2017,2017-01-01,50-54,Other Non-Citizen,2.2
Kedah,2017,2017-01-01,55-59,Bumi Malay,75.1
Kedah,2017,2017-01-01,55-59,Bumi Other,0
Kedah,2017,2017-01-01,55-59,Chinese,17.4
Kedah,2017,2017-01-01,55-59,Indian,8.1
Kedah,2017,2017-01-01,55-59,Other Citizen,1
Kedah,2017,2017-01-01,55-59,Other Non-Citizen,1.3
Kedah,2017,2017-01-01,60-64,Bumi Malay,61.7
Kedah,2017,2017-01-01,60-64,Bumi Other,0
Kedah,2017,2017-01-01,60-64,Chinese,14.9
Kedah,2017,2017-01-01,60-64,Indian,6.3
Kedah,2017,2017-01-01,60-64,Other Citizen,0.8
Kedah,2017,2017-01-01,60-64,Other Non-Citizen,0.7
Kedah,2017,2017-01-01,65-69,Bumi Malay,46
Kedah,2017,2017-01-01,65-69,Bumi Other,0
Kedah,2017,2017-01-01,65-69,Chinese,12.4
Kedah,2017,2017-01-01,65-69,Indian,4.2
Kedah,2017,2017-01-01,65-69,Other Citizen,0.6
Kedah,2017,2017-01-01,65-69,Other Non-Citizen,0.4
Kedah,2017,2017-01-01,70-74,Bumi Malay,28.6
Kedah,2017,2017-01-01,70-74,Bumi Other,0
Kedah,2017,2017-01-01,70-74,Chinese,8.8
Kedah,2017,2017-01-01,70-74,Indian,2.2
Kedah,2017,2017-01-01,70-74,Other Citizen,0.4
Kedah,2017,2017-01-01,70-74,Other Non-Citizen,0.3
Kedah,2017,2017-01-01,75-79,Bumi Malay,20.8
Kedah,2017,2017-01-01,75-79,Bumi Other,0
Kedah,2017,2017-01-01,75-79,Chinese,6
Kedah,2017,2017-01-01,75-79,Indian,1.3
Kedah,2017,2017-01-01,75-79,Other Citizen,0.2
Kedah,2017,2017-01-01,75-79,Other Non-Citizen,0.2
Kedah,2017,2017-01-01,80-84,Bumi Malay,10.1
Kedah,2017,2017-01-01,80-84,Bumi Other,0
Kedah,2017,2017-01-01,80-84,Chinese,3.6
Kedah,2017,2017-01-01,80-84,Indian,0.8
Kedah,2017,2017-01-01,80-84,Other Citizen,0.1
Kedah,2017,2017-01-01,80-84,Other Non-Citizen,0.1
Kedah,2017,2017-01-01,85 and above,Bumi Malay,8.3
Kedah,2017,2017-01-01,85 and above,Bumi Other,0
Kedah,2017,2017-01-01,85 and above,Chinese,2.2
Kedah,2017,2017-01-01,85 and above,Indian,0.8
Kedah,2017,2017-01-01,85 and above,Other Citizen,0.1
Kedah,2017,2017-01-01,85 and above,Other Non-Citizen,0.2
Kedah,2018,2018-01-01,0-4,Bumi Malay,157.4
Kedah,2018,2018-01-01,0-4,Bumi Other,0.3
Kedah,2018,2018-01-01,0-4,Chinese,11.8
Kedah,2018,2018-01-01,0-4,Indian,7.2
Kedah,2018,2018-01-01,0-4,Other Citizen,2.2
Kedah,2018,2018-01-01,0-4,Other Non-Citizen,3.5
Kedah,2018,2018-01-01,15-19,Bumi Malay,162.7
Kedah,2018,2018-01-01,15-19,Bumi Other,0.2
Kedah,2018,2018-01-01,15-19,Chinese,20.3
Kedah,2018,2018-01-01,15-19,Indian,13.8
Kedah,2018,2018-01-01,15-19,Other Citizen,2.2
Kedah,2018,2018-01-01,15-19,Other Non-Citizen,7.1
Kedah,2018,2018-01-01,20-24,Bumi Malay,168.1
Kedah,2018,2018-01-01,20-24,Bumi Other,0.2
Kedah,2018,2018-01-01,20-24,Chinese,22.6
Kedah,2018,2018-01-01,20-24,Indian,14.7
Kedah,2018,2018-01-01,20-24,Other Citizen,1.9
Kedah,2018,2018-01-01,20-24,Other Non-Citizen,19.2
Kedah,2018,2018-01-01,25-29,Bumi Malay,134.1
Kedah,2018,2018-01-01,25-29,Bumi Other,0.6
Kedah,2018,2018-01-01,25-29,Chinese,21.5
Kedah,2018,2018-01-01,25-29,Indian,12.6
Kedah,2018,2018-01-01,25-29,Other Citizen,1.6
Kedah,2018,2018-01-01,25-29,Other Non-Citizen,23.4
Kedah,2018,2018-01-01,30-34,Bumi Malay,110.6
Kedah,2018,2018-01-01,30-34,Bumi Other,0.7
Kedah,2018,2018-01-01,30-34,Chinese,17
Kedah,2018,2018-01-01,30-34,Indian,11.2
Kedah,2018,2018-01-01,30-34,Other Citizen,1.7
Kedah,2018,2018-01-01,30-34,Other Non-Citizen,14
Kedah,2018,2018-01-01,35-39,Bumi Malay,96.9
Kedah,2018,2018-01-01,35-39,Bumi Other,0.3
Kedah,2018,2018-01-01,35-39,Chinese,14.7
Kedah,2018,2018-01-01,35-39,Indian,10
Kedah,2018,2018-01-01,35-39,Other Citizen,1.4
Kedah,2018,2018-01-01,35-39,Other Non-Citizen,10.2
Kedah,2018,2018-01-01,40-44,Bumi Malay,89.3
Kedah,2018,2018-01-01,40-44,Bumi Other,0
Kedah,2018,2018-01-01,40-44,Chinese,16
Kedah,2018,2018-01-01,40-44,Indian,9
Kedah,2018,2018-01-01,40-44,Other Citizen,1.2
Kedah,2018,2018-01-01,40-44,Other Non-Citizen,6.8
Kedah,2018,2018-01-01,45-49,Bumi Malay,88.4
Kedah,2018,2018-01-01,45-49,Bumi Other,0.1
Kedah,2018,2018-01-01,45-49,Chinese,16.8
Kedah,2018,2018-01-01,45-49,Indian,8.1
Kedah,2018,2018-01-01,45-49,Other Citizen,1.2
Kedah,2018,2018-01-01,45-49,Other Non-Citizen,3.4
Kedah,2018,2018-01-01,50-54,Bumi Malay,84.1
Kedah,2018,2018-01-01,50-54,Bumi Other,0.1
Kedah,2018,2018-01-01,50-54,Chinese,17.5
Kedah,2018,2018-01-01,50-54,Indian,8.6
Kedah,2018,2018-01-01,50-54,Other Citizen,1.2
Kedah,2018,2018-01-01,50-54,Other Non-Citizen,2.2
Kedah,2018,2018-01-01,55-59,Bumi Malay,76.4
Kedah,2018,2018-01-01,55-59,Bumi Other,0.1
Kedah,2018,2018-01-01,55-59,Chinese,17.5
Kedah,2018,2018-01-01,55-59,Indian,8.2
Kedah,2018,2018-01-01,55-59,Other Citizen,1
Kedah,2018,2018-01-01,55-59,Other Non-Citizen,1.3
Kedah,2018,2018-01-01,60-64,Bumi Malay,63.4
Kedah,2018,2018-01-01,60-64,Bumi Other,0
Kedah,2018,2018-01-01,60-64,Chinese,15.4
Kedah,2018,2018-01-01,60-64,Indian,6.6
Kedah,2018,2018-01-01,60-64,Other Citizen,0.8
Kedah,2018,2018-01-01,60-64,Other Non-Citizen,0.8
Kedah,2018,2018-01-01,65-69,Bumi Malay,48.1
Kedah,2018,2018-01-01,65-69,Bumi Other,0
Kedah,2018,2018-01-01,65-69,Chinese,12.5
Kedah,2018,2018-01-01,65-69,Indian,4.5
Kedah,2018,2018-01-01,65-69,Other Citizen,0.6
Kedah,2018,2018-01-01,65-69,Other Non-Citizen,0.4
Kedah,2018,2018-01-01,70-74,Bumi Malay,31
Kedah,2018,2018-01-01,70-74,Bumi Other,0
Kedah,2018,2018-01-01,70-74,Chinese,9.6
Kedah,2018,2018-01-01,70-74,Indian,2.5
Kedah,2018,2018-01-01,70-74,Other Citizen,0.4
Kedah,2018,2018-01-01,70-74,Other Non-Citizen,0.3
Kedah,2018,2018-01-01,75-79,Bumi Malay,20.1
Kedah,2018,2018-01-01,75-79,Bumi Other,0
Kedah,2018,2018-01-01,75-79,Chinese,5.9
Kedah,2018,2018-01-01,75-79,Indian,1.3
Kedah,2018,2018-01-01,75-79,Other Citizen,0.2
Kedah,2018,2018-01-01,75-79,Other Non-Citizen,0.2
Kedah,2018,2018-01-01,80-84,Bumi Malay,11.3
Kedah,2018,2018-01-01,80-84,Bumi Other,0
Kedah,2018,2018-01-01,80-84,Chinese,4.1
Kedah,2018,2018-01-01,80-84,Indian,0.9
Kedah,2018,2018-01-01,80-84,Other Citizen,0.1
Kedah,2018,2018-01-01,80-84,Other Non-Citizen,0.1
Kedah,2018,2018-01-01,85 and above,Bumi Malay,8.3
Kedah,2018,2018-01-01,85 and above,Bumi Other,0
Kedah,2018,2018-01-01,85 and above,Chinese,2.2
Kedah,2018,2018-01-01,85 and above,Indian,0.8
Kedah,2018,2018-01-01,85 and above,Other Citizen,0
Kedah,2018,2018-01-01,85 and above,Other Non-Citizen,0.2
Kedah,2019,2019-01-01,0-4,Bumi Malay,157.4
Kedah,2019,2019-01-01,0-4,Bumi Other,0.2
Kedah,2019,2019-01-01,0-4,Chinese,11.6
Kedah,2019,2019-01-01,0-4,Indian,6.9
Kedah,2019,2019-01-01,0-4,Other Citizen,2.1
Kedah,2019,2019-01-01,0-4,Other Non-Citizen,3.2
Kedah,2019,2019-01-01,15-19,Bumi Malay,157.9
Kedah,2019,2019-01-01,15-19,Bumi Other,0.2
Kedah,2019,2019-01-01,15-19,Chinese,19.8
Kedah,2019,2019-01-01,15-19,Indian,13
Kedah,2019,2019-01-01,15-19,Other Citizen,2
Kedah,2019,2019-01-01,15-19,Other Non-Citizen,6.5
Kedah,2019,2019-01-01,20-24,Bumi Malay,170.7
Kedah,2019,2019-01-01,20-24,Bumi Other,0.2
Kedah,2019,2019-01-01,20-24,Chinese,22.7
Kedah,2019,2019-01-01,20-24,Indian,14.9
Kedah,2019,2019-01-01,20-24,Other Citizen,2.1
Kedah,2019,2019-01-01,20-24,Other Non-Citizen,17.6
Kedah,2019,2019-01-01,25-29,Bumi Malay,140.4
Kedah,2019,2019-01-01,25-29,Bumi Other,0.3
Kedah,2019,2019-01-01,25-29,Chinese,22.1
Kedah,2019,2019-01-01,25-29,Indian,12.7
Kedah,2019,2019-01-01,25-29,Other Citizen,1.5
Kedah,2019,2019-01-01,25-29,Other Non-Citizen,21.4
Kedah,2019,2019-01-01,30-34,Bumi Malay,112.2
Kedah,2019,2019-01-01,30-34,Bumi Other,0.6
Kedah,2019,2019-01-01,30-34,Chinese,18
Kedah,2019,2019-01-01,30-34,Indian,11.6
Kedah,2019,2019-01-01,30-34,Other Citizen,1.9
Kedah,2019,2019-01-01,30-34,Other Non-Citizen,12.8
Kedah,2019,2019-01-01,35-39,Bumi Malay,99.6
Kedah,2019,2019-01-01,35-39,Bumi Other,0.2
Kedah,2019,2019-01-01,35-39,Chinese,14.6
Kedah,2019,2019-01-01,35-39,Indian,10.1
Kedah,2019,2019-01-01,35-39,Other Citizen,1.5
Kedah,2019,2019-01-01,35-39,Other Non-Citizen,9.3
Kedah,2019,2019-01-01,40-44,Bumi Malay,89.2
Kedah,2019,2019-01-01,40-44,Bumi Other,0.1
Kedah,2019,2019-01-01,40-44,Chinese,16.1
Kedah,2019,2019-01-01,40-44,Indian,9.3
Kedah,2019,2019-01-01,40-44,Other Citizen,1.2
Kedah,2019,2019-01-01,40-44,Other Non-Citizen,6.2
Kedah,2019,2019-01-01,45-49,Bumi Malay,88.5
Kedah,2019,2019-01-01,45-49,Bumi Other,0.1
Kedah,2019,2019-01-01,45-49,Chinese,16.5
Kedah,2019,2019-01-01,45-49,Indian,8
Kedah,2019,2019-01-01,45-49,Other Citizen,1.2
Kedah,2019,2019-01-01,45-49,Other Non-Citizen,3.1
Kedah,2019,2019-01-01,50-54,Bumi Malay,84.3
Kedah,2019,2019-01-01,50-54,Bumi Other,0.1
Kedah,2019,2019-01-01,50-54,Chinese,17.3
Kedah,2019,2019-01-01,50-54,Indian,8.5
Kedah,2019,2019-01-01,50-54,Other Citizen,1.2
Kedah,2019,2019-01-01,50-54,Other Non-Citizen,2
Kedah,2019,2019-01-01,55-59,Bumi Malay,77.6
Kedah,2019,2019-01-01,55-59,Bumi Other,0.1
Kedah,2019,2019-01-01,55-59,Chinese,17.4
Kedah,2019,2019-01-01,55-59,Indian,8.2
Kedah,2019,2019-01-01,55-59,Other Citizen,1.1
Kedah,2019,2019-01-01,55-59,Other Non-Citizen,1.2
Kedah,2019,2019-01-01,60-64,Bumi Malay,65
Kedah,2019,2019-01-01,60-64,Bumi Other,0
Kedah,2019,2019-01-01,60-64,Chinese,15.9
Kedah,2019,2019-01-01,60-64,Indian,6.9
Kedah,2019,2019-01-01,60-64,Other Citizen,0.9
Kedah,2019,2019-01-01,60-64,Other Non-Citizen,0.7
Kedah,2019,2019-01-01,65-69,Bumi Malay,50.1
Kedah,2019,2019-01-01,65-69,Bumi Other,0
Kedah,2019,2019-01-01,65-69,Chinese,12.7
Kedah,2019,2019-01-01,65-69,Indian,4.7
Kedah,2019,2019-01-01,65-69,Other Citizen,0.7
Kedah,2019,2019-01-01,65-69,Other Non-Citizen,0.4
Kedah,2019,2019-01-01,70-74,Bumi Malay,33.2
Kedah,2019,2019-01-01,70-74,Bumi Other,0
Kedah,2019,2019-01-01,70-74,Chinese,10.2
Kedah,2019,2019-01-01,70-74,Indian,2.8
Kedah,2019,2019-01-01,70-74,Other Citizen,0.4
Kedah,2019,2019-01-01,70-74,Other Non-Citizen,0.3
Kedah,2019,2019-01-01,75-79,Bumi Malay,19.5
Kedah,2019,2019-01-01,75-79,Bumi Other,0
Kedah,2019,2019-01-01,75-79,Chinese,6
Kedah,2019,2019-01-01,75-79,Indian,1.3
Kedah,2019,2019-01-01,75-79,Other Citizen,0.2
Kedah,2019,2019-01-01,75-79,Other Non-Citizen,0.2
Kedah,2019,2019-01-01,80-84,Bumi Malay,12.7
Kedah,2019,2019-01-01,80-84,Bumi Other,0
Kedah,2019,2019-01-01,80-84,Chinese,4.4
Kedah,2019,2019-01-01,80-84,Indian,1
Kedah,2019,2019-01-01,80-84,Other Citizen,0
Kedah,2019,2019-01-01,80-84,Other Non-Citizen,0.1
Kedah,2019,2019-01-01,85 and above,Bumi Malay,8.4
Kedah,2019,2019-01-01,85 and above,Bumi Other,0
Kedah,2019,2019-01-01,85 and above,Chinese,2.4
Kedah,2019,2019-01-01,85 and above,Indian,0.8
Kedah,2019,2019-01-01,85 and above,Other Citizen,0.1
Kedah,2019,2019-01-01,85 and above,Other Non-Citizen,0.2
Kedah,2020,2020-01-01,0-4,Bumi Malay,143
Kedah,2020,2020-01-01,0-4,Bumi Other,0.7
Kedah,2020,2020-01-01,0-4,Chinese,16.6
Kedah,2020,2020-01-01,0-4,Indian,7.9
Kedah,2020,2020-01-01,0-4,Other Citizen,2.3
Kedah,2020,2020-01-01,0-4,Other Non-Citizen,10.4
Kedah,2020,2020-01-01,15-19,Bumi Malay,151.3
Kedah,2020,2020-01-01,15-19,Bumi Other,0.6
Kedah,2020,2020-01-01,15-19,Chinese,18
Kedah,2020,2020-01-01,15-19,Indian,10.3
Kedah,2020,2020-01-01,15-19,Other Citizen,2.1
Kedah,2020,2020-01-01,15-19,Other Non-Citizen,5.2
Kedah,2020,2020-01-01,20-24,Bumi Malay,168.5
Kedah,2020,2020-01-01,20-24,Bumi Other,0.7
Kedah,2020,2020-01-01,20-24,Chinese,20.8
Kedah,2020,2020-01-01,20-24,Indian,12.5
Kedah,2020,2020-01-01,20-24,Other Citizen,2.7
Kedah,2020,2020-01-01,20-24,Other Non-Citizen,14.5
Kedah,2020,2020-01-01,25-29,Bumi Malay,144.5
Kedah,2020,2020-01-01,25-29,Bumi Other,0.6
Kedah,2020,2020-01-01,25-29,Chinese,20.9
Kedah,2020,2020-01-01,25-29,Indian,10.9
Kedah,2020,2020-01-01,25-29,Other Citizen,1.8
Kedah,2020,2020-01-01,25-29,Other Non-Citizen,18.1
Kedah,2020,2020-01-01,30-34,Bumi Malay,113.1
Kedah,2020,2020-01-01,30-34,Bumi Other,1
Kedah,2020,2020-01-01,30-34,Chinese,17.7
Kedah,2020,2020-01-01,30-34,Indian,10.1
Kedah,2020,2020-01-01,30-34,Other Citizen,2.2
Kedah,2020,2020-01-01,30-34,Other Non-Citizen,10.6
Kedah,2020,2020-01-01,35-39,Bumi Malay,100.5
Kedah,2020,2020-01-01,35-39,Bumi Other,0.7
Kedah,2020,2020-01-01,35-39,Chinese,13.6
Kedah,2020,2020-01-01,35-39,Indian,8.7
Kedah,2020,2020-01-01,35-39,Other Citizen,1.8
Kedah,2020,2020-01-01,35-39,Other Non-Citizen,7.6
Kedah,2020,2020-01-01,40-44,Bumi Malay,88.5
Kedah,2020,2020-01-01,40-44,Bumi Other,0.3
Kedah,2020,2020-01-01,40-44,Chinese,15
Kedah,2020,2020-01-01,40-44,Indian,8
Kedah,2020,2020-01-01,40-44,Other Citizen,1.4
Kedah,2020,2020-01-01,40-44,Other Non-Citizen,4.7
Kedah,2020,2020-01-01,45-49,Bumi Malay,87.3
Kedah,2020,2020-01-01,45-49,Bumi Other,0.3
Kedah,2020,2020-01-01,45-49,Chinese,15.2
Kedah,2020,2020-01-01,45-49,Indian,6.8
Kedah,2020,2020-01-01,45-49,Other Citizen,1.3
Kedah,2020,2020-01-01,45-49,Other Non-Citizen,2.4
Kedah,2020,2020-01-01,50-54,Bumi Malay,83.3
Kedah,2020,2020-01-01,50-54,Bumi Other,0.5
Kedah,2020,2020-01-01,50-54,Chinese,15.8
Kedah,2020,2020-01-01,50-54,Indian,7.1
Kedah,2020,2020-01-01,50-54,Other Citizen,1.4
Kedah,2020,2020-01-01,50-54,Other Non-Citizen,1.6
Kedah,2020,2020-01-01,55-59,Bumi Malay,77.4
Kedah,2020,2020-01-01,55-59,Bumi Other,0.4
Kedah,2020,2020-01-01,55-59,Chinese,16.1
Kedah,2020,2020-01-01,55-59,Indian,7
Kedah,2020,2020-01-01,55-59,Other Citizen,1.3
Kedah,2020,2020-01-01,55-59,Other Non-Citizen,0.9
Kedah,2020,2020-01-01,60-64,Bumi Malay,65.8
Kedah,2020,2020-01-01,60-64,Bumi Other,0.3
Kedah,2020,2020-01-01,60-64,Chinese,15.2
Kedah,2020,2020-01-01,60-64,Indian,6
Kedah,2020,2020-01-01,60-64,Other Citizen,1
Kedah,2020,2020-01-01,60-64,Other Non-Citizen,0.6
Kedah,2020,2020-01-01,65-69,Bumi Malay,51.7
Kedah,2020,2020-01-01,65-69,Bumi Other,0.2
Kedah,2020,2020-01-01,65-69,Chinese,7.2
Kedah,2020,2020-01-01,65-69,Indian,4.6
Kedah,2020,2020-01-01,65-69,Other Citizen,0.9
Kedah,2020,2020-01-01,65-69,Other Non-Citizen,2.2
Kedah,2020,2020-01-01,70-74,Bumi Malay,35.1
Kedah,2020,2020-01-01,70-74,Bumi Other,0.1
Kedah,2020,2020-01-01,70-74,Chinese,5.9
Kedah,2020,2020-01-01,70-74,Indian,2.8
Kedah,2020,2020-01-01,70-74,Other Citizen,0.6
Kedah,2020,2020-01-01,70-74,Other Non-Citizen,1.4
Kedah,2020,2020-01-01,75-79,Bumi Malay,19.8
Kedah,2020,2020-01-01,75-79,Bumi Other,0.1
Kedah,2020,2020-01-01,75-79,Chinese,3.5
Kedah,2020,2020-01-01,75-79,Indian,1.3
Kedah,2020,2020-01-01,75-79,Other Citizen,0.3
Kedah,2020,2020-01-01,75-79,Other Non-Citizen,0.9
Kedah,2020,2020-01-01,80-84,Bumi Malay,13.3
Kedah,2020,2020-01-01,80-84,Bumi Other,0
Kedah,2020,2020-01-01,80-84,Chinese,2.5
Kedah,2020,2020-01-01,80-84,Indian,0.9
Kedah,2020,2020-01-01,80-84,Other Citizen,0.1
Kedah,2020,2020-01-01,80-84,Other Non-Citizen,0.7
Kedah,2020,2020-01-01,85 and above,Bumi Malay,8.8
Kedah,2020,2020-01-01,85 and above,Bumi Other,0.1
Kedah,2020,2020-01-01,85 and above,Chinese,1.4
Kedah,2020,2020-01-01,85 and above,Indian,0.8
Kedah,2020,2020-01-01,85 and above,Other Citizen,0.1
Kedah,2020,2020-01-01,85 and above,Other Non-Citizen,1.2
Kedah,2021,2021-01-01,0-4,Bumi Malay,142.9
